,Algoritmo,tempoExecucao,Tamanho Vetor
662,Heap Sort,0.23609930000384338,66300
663,Heap Sort,0.2133272999781184,66400
664,Heap Sort,0.21909719999530353,66500
665,Heap Sort,0.23546470000292175,66600
666,Heap Sort,0.20010580000234768,66700
667,Heap Sort,0.22397449999698438,66800
668,Heap Sort,0.22335639997618273,66900
669,Heap Sort,0.22837720002280548,67000
670,Heap Sort,0.21303379998425953,67100
671,Heap Sort,0.23938189999898896,67200
672,Heap Sort,0.23704320000251755,67300
673,Heap Sort,0.23208670000894926,67400
674,Heap Sort,0.2455844999931287,67500
675,Heap Sort,0.2168785999820102,67600
676,Heap Sort,0.200519300007727,67700
677,Heap Sort,0.2302684999885969,67800
678,Heap Sort,0.24736950002261437,67900
679,Heap Sort,0.23110579999047332,68000
680,Heap Sort,0.2391766000073403,68100
681,Heap Sort,0.21445269999094307,68200
682,Heap Sort,0.24239079997641966,68300
683,Heap Sort,0.2708153999992646,68400
684,Heap Sort,0.2471126999880653,68500
685,Heap Sort,0.2436609000142198,68600
686,Heap Sort,0.227346600004239,68700
687,Heap Sort,0.21546690000104718,68800
688,Heap Sort,0.24992679999559186,68900
689,Heap Sort,0.20475639999494888,69000
690,Heap Sort,0.252566500013927,69100
691,Heap Sort,0.2347142999933567,69200
692,Heap Sort,0.22890239997650497,69300
693,Heap Sort,0.22193410000181757,69400
694,Heap Sort,0.25583119998918846,69500
695,Heap Sort,0.24586930000805296,69600
696,Heap Sort,0.2361115000094287,69700
697,Heap Sort,0.24003369998536073,69800
698,Heap Sort,0.2448885000194423,69900
699,Heap Sort,0.24772510002367198,70000
700,Heap Sort,0.23657419998198748,70100
701,Heap Sort,0.2475568999943789,70200
702,Heap Sort,0.24719110000296496,70300
703,Heap Sort,0.2511783999798354,70400
704,Heap Sort,0.25726869999198243,70500
705,Heap Sort,0.2518988000229001,70600
706,Heap Sort,0.2759123999858275,70700
707,Heap Sort,0.26983580001979135,70800
708,Heap Sort,0.2972499000024982,70900
709,Heap Sort,0.27013379998970777,71000
710,Heap Sort,0.26964310000767,71100
711,Heap Sort,0.25758559998939745,71200
712,Heap Sort,0.25191110000014305,71300
713,Heap Sort,0.2331922999874223,71400
714,Heap Sort,0.2609045999997761,71500
715,Heap Sort,0.2826178999966942,71600
716,Heap Sort,0.30071979999775067,71700
717,Heap Sort,0.26904439998907037,71800
718,Heap Sort,0.25173640000866726,71900
719,Heap Sort,0.24437409997335635,72000
720,Heap Sort,0.25345560000278056,72100
721,Heap Sort,0.2751155000005383,72200
722,Heap Sort,0.2474742999766022,72300
723,Heap Sort,0.25809770001797006,72400
724,Heap Sort,0.24834739998914301,72500
725,Heap Sort,0.2720755999907851,72600
726,Heap Sort,0.24682080000638962,72700
727,Heap Sort,0.23487449999083765,72800
728,Heap Sort,0.23517480000737123,72900
729,Heap Sort,0.26083420001668856,73000
730,Heap Sort,0.28313880000496283,73100
731,Heap Sort,0.22696909998194315,73200
732,Heap Sort,0.24446570000145584,73300
733,Heap Sort,0.2631407000008039,73400
734,Heap Sort,0.24569529999280348,73500
735,Heap Sort,0.2645951999875251,73600
736,Heap Sort,0.21462019998580217,73700
737,Heap Sort,0.2718994000169914,73800
738,Heap Sort,0.23886379998293705,73900
739,Heap Sort,0.239917200000491,74000
740,Heap Sort,0.25780620001023635,74100
741,Heap Sort,0.24002060000202619,74200
742,Heap Sort,0.2674806000140961,74300
743,Heap Sort,0.26583540000137873,74400
744,Heap Sort,0.26939989998936653,74500
745,Heap Sort,0.2709819999872707,74600
746,Heap Sort,0.23217730000033043,74700
747,Heap Sort,0.2614178000076208,74800
748,Heap Sort,0.2556417000014335,74900
749,Heap Sort,0.28528240000014193,75000
750,Heap Sort,0.2885283000068739,75100
751,Heap Sort,0.2808906999998726,75200
752,Heap Sort,0.2787710000120569,75300
753,Heap Sort,0.26280539997969754,75400
754,Heap Sort,0.26544650000869296,75500
755,Heap Sort,0.2158670000208076,75600
756,Heap Sort,0.2694261999859009,75700
757,Heap Sort,0.20811289999983273,75800
758,Heap Sort,0.25654170001507737,75900
759,Heap Sort,0.278195599996252,76000
760,Heap Sort,0.22456790000433102,76100
761,Heap Sort,0.25673819999792613,76200
762,Heap Sort,0.28335849998984486,76300
763,Heap Sort,0.26213749998714775,76400
764,Heap Sort,0.27874399998108856,76500
765,Heap Sort,0.268299899995327,76600
766,Heap Sort,0.25278710000566207,76700
767,Heap Sort,0.27186320000328124,76800
768,Heap Sort,0.27967670001089573,76900
769,Heap Sort,0.26150319998851046,77000
770,Heap Sort,0.2762579999980517,77100
771,Heap Sort,0.26048210001317784,77200
772,Heap Sort,0.27176910001435317,77300
773,Heap Sort,0.2816228000156116,77400
774,Heap Sort,0.2782180999929551,77500
775,Heap Sort,0.24423910002224147,77600
776,Heap Sort,0.2506948999944143,77700
777,Heap Sort,0.2556274999806192,77800
778,Heap Sort,0.28428200000780635,77900
779,Heap Sort,0.2517842999950517,78000
780,Heap Sort,0.2831391999789048,78100
781,Heap Sort,0.27953170001273975,78200
782,Heap Sort,0.2749240999983158,78300
783,Heap Sort,0.2771859000204131,78400
784,Heap Sort,0.22074789999169298,78500
785,Heap Sort,0.27653179998742417,78600
786,Heap Sort,0.25481610000133514,78700
787,Heap Sort,0.2793804000248201,78800
788,Heap Sort,0.28588439998566173,78900
789,Heap Sort,0.25092340001720004,79000
790,Heap Sort,0.21958759997505695,79100
791,Heap Sort,0.2851244999910705,79200
792,Heap Sort,0.2767788000055589,79300
793,Heap Sort,0.28668000001925975,79400
794,Heap Sort,0.2940150999929756,79500
795,Heap Sort,0.3015760999987833,79600
796,Heap Sort,0.27768950001336634,79700
797,Heap Sort,0.28656609999598004,79800
798,Heap Sort,0.2798842999909539,79900
799,Heap Sort,0.25521719999960624,80000
800,Heap Sort,0.2905451999977231,80100
801,Heap Sort,0.25932869999087416,80200
802,Heap Sort,0.2727995000022929,80300
803,Heap Sort,0.24940100000821985,80400
804,Heap Sort,0.2946055000065826,80500
805,Heap Sort,0.24402139999438077,80600
806,Heap Sort,0.29165200001443736,80700
807,Heap Sort,0.290676499978872,80800
808,Heap Sort,0.28210569999646395,80900
809,Heap Sort,0.2741649000090547,81000
810,Heap Sort,0.28735759999835864,81100
811,Heap Sort,0.29473640001378953,81200
812,Heap Sort,0.2942431000119541,81300
813,Heap Sort,0.2719091000035405,81400
814,Heap Sort,0.2919201000186149,81500
815,Heap Sort,0.28733270001248457,81600
816,Heap Sort,0.2827887999883387,81700
817,Heap Sort,0.31464120000600815,81800
818,Heap Sort,0.28682239999761805,81900
819,Heap Sort,0.27023059999919496,82000
820,Heap Sort,0.2869345000071917,82100
821,Heap Sort,0.2916992999962531,82200
822,Heap Sort,0.31776910001644865,82300
823,Heap Sort,0.29184520000126213,82400
824,Heap Sort,0.2693816999963019,82500
825,Heap Sort,0.2413693999988027,82600
826,Heap Sort,0.26085690001491457,82700
827,Heap Sort,0.27930739999283105,82800
828,Heap Sort,0.2820497000066098,82900
829,Heap Sort,0.28007069998420775,83000
830,Heap Sort,0.3049485999799799,83100
831,Heap Sort,0.2708523999899626,83200
832,Heap Sort,0.3035913000057917,83300
833,Heap Sort,0.2520198000129312,83400
834,Heap Sort,0.2961585000157356,83500
835,Heap Sort,0.3005783000262454,83600
836,Heap Sort,0.2781093999801669,83700
837,Heap Sort,0.2533363999973517,83800
838,Heap Sort,0.29965899998205714,83900
839,Heap Sort,0.3118891000049189,84000
840,Heap Sort,0.28526740000233985,84100
841,Heap Sort,0.29355849997955374,84200
842,Heap Sort,0.29360830000950955,84300
843,Heap Sort,0.30729180001071654,84400
844,Heap Sort,0.3023420000099577,84500
845,Heap Sort,0.30724160000681877,84600
846,Heap Sort,0.30522159999236465,84700
847,Heap Sort,0.24560319999000058,84800
848,Heap Sort,0.3162142999935895,84900
849,Heap Sort,0.2596285000036005,85000
850,Heap Sort,0.30556460001389496,85100
851,Heap Sort,0.31230999997933395,85200
852,Heap Sort,0.3118417000223417,85300
853,Heap Sort,0.28629990000627004,85400
854,Heap Sort,0.3070106999948621,85500
855,Heap Sort,0.3004355999873951,85600
856,Heap Sort,0.3251137000042945,85700
857,Heap Sort,0.3059011000150349,85800
858,Heap Sort,0.30991380001069047,85900
859,Heap Sort,0.27095289999851957,86000
860,Heap Sort,0.26087560001178645,86100
861,Heap Sort,0.3022571000037715,86200
862,Heap Sort,0.27956779999658465,86300
863,Heap Sort,0.32668460000422783,86400
864,Heap Sort,0.29626800000551157,86500
865,Heap Sort,0.3322090999863576,86600
866,Heap Sort,0.33089049998670816,86700
867,Heap Sort,0.3069096000108402,86800
868,Heap Sort,0.313596799998777,86900
869,Heap Sort,0.32256390000111423,87000
870,Heap Sort,0.31882319998112507,87100
871,Heap Sort,0.3085647000116296,87200
872,Heap Sort,0.3205693999771029,87300
873,Heap Sort,0.31473680000635795,87400
874,Heap Sort,0.32199860000400804,87500
875,Heap Sort,0.3097223000077065,87600
876,Heap Sort,0.3157171999919228,87700
877,Heap Sort,0.32087150000734255,87800
878,Heap Sort,0.3079926000209525,87900
879,Heap Sort,0.30335719999857247,88000
880,Heap Sort,0.31551490002311766,88100
881,Heap Sort,0.3030863000021782,88200
882,Heap Sort,0.30125990000669844,88300
883,Heap Sort,0.31591400000615977,88400
884,Heap Sort,0.28532550000818446,88500
885,Heap Sort,0.28748490000725724,88600
886,Heap Sort,0.3294383999891579,88700
887,Heap Sort,0.340062700008275,88800
888,Heap Sort,0.2961020999937318,88900
889,Heap Sort,0.31532820002757944,89000
890,Heap Sort,0.2952066999860108,89100
891,Heap Sort,0.2586274999775924,89200
892,Heap Sort,0.25715889999992214,89300
893,Heap Sort,0.32902740000281483,89400
894,Heap Sort,0.33374500001082197,89500
895,Heap Sort,0.34217039999202825,89600
896,Heap Sort,0.261435899999924,89700
897,Heap Sort,0.32445450001978315,89800
898,Heap Sort,0.3029468000167981,89900
899,Heap Sort,0.32305750000523403,90000
900,Heap Sort,0.31536889998824336,90100
901,Heap Sort,0.32971289998386055,90200
902,Heap Sort,0.31540839999797754,90300
903,Heap Sort,0.29581290000351146,90400
904,Heap Sort,0.27979529998265207,90500
905,Heap Sort,0.34688629998709075,90600
906,Heap Sort,0.30690220001270063,90700
907,Heap Sort,0.295105799974408,90800
908,Heap Sort,0.2670856000040658,90900
909,Heap Sort,0.3188474999915343,91000
910,Heap Sort,0.299661199998809,91100
911,Heap Sort,0.33394129999214783,91200
912,Heap Sort,0.3249491000024136,91300
913,Heap Sort,0.27024310000706464,91400
914,Heap Sort,0.3269733999914024,91500
915,Heap Sort,0.2968226999801118,91600
916,Heap Sort,0.35761639999691397,91700
917,Heap Sort,0.33944540002266876,91800
918,Heap Sort,0.3282591000024695,91900
919,Heap Sort,0.336384199996246,92000
920,Heap Sort,0.3451999999815598,92100
921,Heap Sort,0.3392835999839008,92200
922,Heap Sort,0.34635929999058135,92300
923,Heap Sort,0.3370952999975998,92400
924,Heap Sort,0.3030266000132542,92500
925,Heap Sort,0.3362240999995265,92600
926,Heap Sort,0.34565040000597946,92700
927,Heap Sort,0.37240059999749064,92800
928,Heap Sort,0.33784449999802746,92900
929,Heap Sort,0.34535729998606257,93000
930,Heap Sort,0.27818009999464266,93100
931,Heap Sort,0.35029770000255667,93200
932,Heap Sort,0.330147600005148,93300
933,Heap Sort,0.34114870001212694,93400
934,Heap Sort,0.34467989997938275,93500
935,Heap Sort,0.32257029999163933,93600
936,Heap Sort,0.32692280001356266,93700
937,Heap Sort,0.35120240002288483,93800
938,Heap Sort,0.345895800011931,93900
939,Heap Sort,0.2893523999955505,94000
940,Heap Sort,0.2979451999999583,94100
941,Heap Sort,0.31753410000237636,94200
942,Heap Sort,0.322270100004971,94300
943,Heap Sort,0.3834544999990612,94400
944,Heap Sort,0.3732040000031702,94500
945,Heap Sort,0.34276040000258945,94600
946,Heap Sort,0.3324187999824062,94700
947,Heap Sort,0.3501660999900196,94800
948,Heap Sort,0.33104800002183765,94900
949,Heap Sort,0.35526320000644773,95000
950,Heap Sort,0.371703399985563,95100
951,Heap Sort,0.38117869998677634,95200
952,Heap Sort,0.3454526999848895,95300
953,Heap Sort,0.3413797999965027,95400
954,Heap Sort,0.37365049999789335,95500
955,Heap Sort,0.35637429999769665,95600
956,Heap Sort,0.3455746000108775,95700
957,Heap Sort,0.361489500006428,95800
958,Heap Sort,0.31739009998273104,95900
959,Heap Sort,0.3500281000160612,96000
960,Heap Sort,0.3292684000043664,96100
961,Heap Sort,0.3248003000044264,96200
962,Heap Sort,0.33442299999296665,96300
963,Heap Sort,0.35573749998002313,96400
964,Heap Sort,0.27510140000958927,96500
965,Heap Sort,0.33792130000074394,96600
966,Heap Sort,0.3572898999846075,96700
967,Heap Sort,0.3616602999973111,96800
968,Heap Sort,0.32005999999819323,96900
969,Heap Sort,0.3385217000031844,97000
970,Heap Sort,0.33463100000517443,97100
971,Heap Sort,0.3579294000228401,97200
972,Heap Sort,0.32643060002010316,97300
973,Heap Sort,0.38505630000145175,97400
974,Heap Sort,0.37610039999708533,97500
975,Heap Sort,0.28655729998718016,97600
976,Heap Sort,0.35459120001178235,97700
977,Heap Sort,0.3295147999888286,97800
978,Heap Sort,0.3691390000167303,97900
979,Heap Sort,0.36366200001793914,98000
980,Heap Sort,0.3437045000027865,98100
981,Heap Sort,0.35019299999112263,98200
982,Heap Sort,0.3607381999900099,98300
983,Heap Sort,0.3442835999885574,98400
984,Heap Sort,0.3031606999866199,98500
985,Heap Sort,0.33644730001105927,98600
986,Heap Sort,0.36122220000834204,98700
987,Heap Sort,0.30703799999901094,98800
988,Heap Sort,0.3223983000207227,98900
989,Heap Sort,0.3800255000242032,99000
990,Heap Sort,0.28794550002203323,99100
991,Heap Sort,0.37657900000340305,99200
992,Heap Sort,0.33349749998888,99300
993,Heap Sort,0.3695172999869101,99400
994,Heap Sort,0.346222599997418,99500
995,Heap Sort,0.354071700014174,99600
996,Heap Sort,0.35837949998676777,99700
997,Heap Sort,0.36960000000544824,99800
998,Heap Sort,0.36184480000520125,99900
999,Heap Sort,0.3670220999920275,100000
